cellLabels,Layer1,Layer2,Layer3,Layer4
cell1,0.00164976847493954,0.17536154653914,0.0769822869126447,NaN
cell11,0.0122522084251296,0.36504260909816,0.408824859112538,0.56828593054755
cell2,0.0700958093746414,0.298096761846214,0.36694122350807,0.563451680590972
cell3,0.0308220777124761,0.557578970050397,0.5660176712064,NaN
cell6,0.000122266748663045,0.294503581090681,0.43510044928997,0.512035217150677
cell8,0.0992479803050131,0.175283073156792,0.46985462273601,NaN
