medFDRMatfull1,medFDRMatfull2,medFDRMatfull3,medFDRMatfull4,medFDRMatfull5,medFDRMatfull6,medFDRMatfull7,medFDRMatfull8,medFDRMatfull9,medFDRMatfull10,medFDRMatfull11,medFDRMatfull12,medFDRMatfull13,medFDRMatfull14,medFDRMatfull15,medFDRMatfull16,medFDRMatfull17,medFDRMatfull18,medFDRMatfull19,medFDRMatfull20
0.0694025527775562,0.202418945118175,NaN,0.20665195483231,NaN,0.00572786864460239,0.0385363899475527,0.137929282650304,0.26557144769679,NaN,0.0121217830149264,0.0322076014620369,0.0523445703370422,0.613525670418201,NaN,0.0559882810792303,0.021692048555215,0.00461484099726212,NaN,NaN
0.156228273595766,0.232564290161587,NaN,0.352255333756996,NaN,0.0860119020628414,0.140402212474362,0.205109161493987,0.266201050231563,NaN,0.119128560226085,0.157790227623828,0.0252830065726078,0.366118207793844,NaN,0.0249016866019225,0.29950004948186,0.0173628534108693,NaN,NaN
0.353188443725015,0.197435945750008,NaN,0.24099380396032,NaN,0.126237125928438,0.083414240720427,0.342479379937241,0.386187760358155,NaN,0.113412583713473,0.0430374215003492,0.0282199547698197,0.318004620471358,NaN,0.166515837673386,0.18193334271373,0.0893931208402852,0.544498424507318,NaN
0.493637976773269,0.271942573746053,NaN,0.511716514771652,NaN,0.364890492952864,0.125750859301442,0.28048789627208,0.467556039240789,NaN,0.352712418630505,0.13668745211186,0.0661565254103595,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.925191241957338,0.830278700236441,NaN,0.892249887021779,NaN,0.812210403814154,0.869649565412397,0.876426881069391,0.815082936929753,NaN,0.894458590364129,0.810852902620407,0.826554005351055,0.746117454856488,NaN,0.832836740652803,0.649264246524739,0.637792981838355,0.753359557421372,NaN
0.423829330243096,0.245775140685724,NaN,0.424647234157195,NaN,0.130186540166787,0.198995100011421,0.631078397366353,0.548162941681507,NaN,0.358485009445065,0.192117195047095,0.0997403094765772,0.730548571293785,NaN,0.100955660253859,0.181573015150669,0.0762274756522509,NaN,NaN
