medpartR2Matfull1,medpartR2Matfull2,medpartR2Matfull3,medpartR2Matfull4,medpartR2Matfull5,medpartR2Matfull6,medpartR2Matfull7,medpartR2Matfull8,medpartR2Matfull9,medpartR2Matfull10,medpartR2Matfull11,medpartR2Matfull12,medpartR2Matfull13,medpartR2Matfull14,medpartR2Matfull15,medpartR2Matfull16,medpartR2Matfull17,medpartR2Matfull18,medpartR2Matfull19,medpartR2Matfull20
0.0270939018405941,0.0227146782664109,NaN,0.00803964750555166,NaN,0.0365074639959863,0.0211564727146349,0.020628235032152,0.0101066147428651,NaN,0.0336547138282254,0.0241531899130048,0.0103740881642549,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0363958784579985,0.0184984575691046,NaN,0.0110646760298305,NaN,0.0276420847721689,0.0229825710034052,0.0639343143257593,0.00877954942284828,NaN,0.0222043545848558,0.0190274176059544,0.0797024733271142,0.008830643820461,NaN,0.0179925782281554,0.0244240333510114,0.07929051612444,NaN,NaN
0.00991358256059503,0.0214167048233095,NaN,0.00385860429467598,NaN,0.0153022631567337,0.0238684901557883,0.0460581785903819,0.00274570261986022,NaN,0.0121389105652531,0.00841840125517931,0.0660798745911999,0.00235118702197179,NaN,0.00380324769618693,0.01403358228633,0.0307116380677955,NaN,NaN
0.0184320235999959,0.0259094189941538,NaN,0.0150717181556221,NaN,0.0140195477336739,0.0266400777300986,0.0390181931831183,0.00524429214171007,NaN,0.0178709009398478,0.0237953863221641,0.031246125081905,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0222000144414786,0.0208137285150251,NaN,0.0135800338672677,NaN,0.0257069608103072,0.0250574844352517,0.041339267515488,0.00739475395842222,NaN,0.00695536744102019,0.0116880025809689,0.0193318217222528,0.00123364625172739,NaN,NaN,NaN,0.0219954105014436,NaN,NaN
0.0185407472767699,0.021598443518076,NaN,0.00708363696601969,NaN,0.0406232424562723,0.047137186074999,0.0584338979617623,0.0101898734726594,NaN,0.0279689489790736,0.0179405993372025,0.10129987921248,NaN,NaN,NaN,NaN,NaN,NaN,NaN
