medFpvalMatfull1,medFpvalMatfull2,medFpvalMatfull3,medFpvalMatfull4,medFpvalMatfull5,medFpvalMatfull6,medFpvalMatfull7,medFpvalMatfull8,medFpvalMatfull9,medFpvalMatfull10,medFpvalMatfull11,medFpvalMatfull12,medFpvalMatfull13,medFpvalMatfull14,medFpvalMatfull15,medFpvalMatfull16,medFpvalMatfull17,medFpvalMatfull18,medFpvalMatfull19,medFpvalMatfull20
0.0191651519500082,0.0365684909459431,NaN,0.312747281591685,NaN,0.00481113530443569,0.0461433390351636,0.0501766855660963,0.232777021608746,NaN,0.00725022508283709,0.0295886274204673,0.221912588705943,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00491927153273365,0.0689237260609392,NaN,0.202590120575438,NaN,0.0180362675290317,0.0355617722519588,7.48884840129043e-05,0.282119426652808,NaN,0.0394544344041596,0.0634981015266939,6.60102177237726e-06,0.306482614995196,NaN,0.157603860524465,0.0670139601276586,2.71336331255754e-05,NaN,NaN
0.122414023124029,0.0227819507471597,NaN,0.335923818379523,NaN,0.0541308170411217,0.0159350608005474,0.000758424250657253,0.416155457583321,NaN,0.0872133711779867,0.154754486641617,5.30347871856382e-05,0.452743713571103,NaN,0.338414756728896,0.0667783977141335,0.0059532825477127,NaN,NaN
0.0686488231811213,0.0228607223804843,NaN,0.112492530298692,NaN,0.130981501441621,0.0208987902626643,0.00324423995732013,0.470330933606648,NaN,0.0751305626359414,0.0308073024250645,0.00986721657815945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.068928481732227,0.0810362824058183,NaN,0.195214033903632,NaN,0.0445065540441273,0.0469915678548582,0.00630731726610789,0.411907459559343,NaN,0.19326183541287,0.0919877525512544,0.0295737751280991,0.585847684151664,NaN,NaN,NaN,0.0207344859147609,NaN,NaN
0.0590028906470107,0.0415664646995494,NaN,0.24453793510475,NaN,0.0194524054531528,0.0102268589775501,0.00327964928867157,0.377951544333566,NaN,0.0675919441337334,0.179096433520023,3.80013771198955e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
