-0.63624765,-1.4455788,-1.4470407,-2.5618945,-2.7321052,-2.6502439,-2.0113541,-1.3411898,-0.82759941,-0.09880156,1.3273795,2.5685363,4.1061467,5.3806521,6.1481673,5.0055301,3.6179732,1.9587314,-0.21433908,-2.38969,-3.8547153,-3.8310147,-3.5946637,-3.340606,-3.1554597,-1.1886851,-0.20968493,0.84426775,1.8110295,2.4727374,3.4371438,3.9406697,3.544754,2.4658537,1.3168852,0.5408219,0.012675482,-0.18914236,-0.47723521,-0.41564904,-0.23514614,-0.09025145,-0.40163413,-0.71992782,-0.92728928,-0.74548871,-0.76746403,-0.86342866,-0.034553749,0.068884596,0.7068925,1.1115859,1.2935968,1.7338093,1.2779801,0.65505162,-0.092619918,-0.24523511,-0.27915672,-0.22347702,0.08282632,0.29916951,-0.028168047,-0.22313905,-0.14415261,-0.14095182,-0.12301983,-0.11587329,-0.093273918,-0.60568699,-0.24616667,0.19526527,0.030914291,0.54091711,0.92055306,0.46422162,-0.13684852,-0.072369343,0.50983431,1.1990865,2.1832537,2.0666307,1.4850382,0.65873851,-0.18657995,-0.92996771,-1.501277,-2.1928383,-1.9975088,-1.0628486,-0.081061733,2.6422156,4.7409444,5.6575444,4.6192449,4.6149886,4.9211682,4.3990982,2.7037234,1.2542796,0.61629734,0.50877767,0.35216178,0.17608089,0.088040446,-0.17052379,-0.28221612,-0.64259947,-0.58128089,-0.55709323,-0.32431753,-0.066709642,0.26290929,-0.13358559,-0.59989527,-0.48579214,-0.55680573,-0.50572358,-0.37822238,-2.7189904,-2.6559033,-4.01527,-1.9804108,-0.56870588,0.7229477,0.623866,0.52467431,0.39886673,0.20456516,-0.28388044,-0.32909319,-0.4254219,-0.41147393,-0.035386872,-0.4137128,-0.20990996,-0.10406606,-0.14293928,0.057152805,0.54906393,1.507331,1.676912,2.2490208,2.3958382,1.7900329,0.6467539,-0.41791188,-1.1396955,-1.6502675,-2.2532041,-1.9800965,-0.98192057,-1.5742969,-1.7904452,-0.7718045,0.36247269,2.1257171,2.5490892,2.3125602,1.8765501,1.0064939,0.62714884,0.24535562,0.21801366,0.46043485,-0.081018915,0.17738841,0.06844183,-0.084699942,-0.14032827,-0.19490489,-0.92797517,-1.3104848,-1.0903965,-0.56102205,-0.10464094,-0.43878811,-0.91280445,-1.2559079,-0.31912445,1.6237979,2.6167966,2.4944679,1.8646153,1.3217539,0.52235295,-0.27578921,-1.4327375,-2.2588352,-2.8927969,-2.2919506,-1.0136384,-0.34101662,0.10918265,0.34807479,1.112401,0.86350345,0.58193796,-0.37505881,-0.48997895,-0.82110637
-0.10326082,-0.62257307,-1.2825826,-1.1891575,-0.63699435,-1.2511404,-1.6405252,-0.88223591,-0.45405233,-0.22702617,0.72323982,1.453389,1.881267,1.6430827,1.8058157,1.0746067,1.0558848,0.17968919,-0.3731563,-0.64650793,-1.4348406,-1.1886553,-1.1252692,-1.0949858,-0.38617971,-0.4548099,0.94223411,1.6550604,2.86987,3.3879132,3.8280711,4.1212401,4.3327936,4.4227376,3.1795224,1.5847017,0.42135673,-0.21772527,-0.95536016,-1.2948837,-0.91606572,-1.0249312,-0.9885105,-1.2379741,-1.2737525,-1.3833157,-0.45833771,-0.32390525,0.15395777,-0.14800272,-0.049552205,-0.049225256,0.14032998,0.14818571,0.42206111,1.8123266,1.7439689,1.5016023,1.1148725,-0.02563899,-0.9092267,-1.0571244,-1.2123653,-0.80288393,-0.022489626,0.67835972,1.0099582,0.59792,-0.0054600201,-0.01459053,-0.17816264,-0.03233868,-0.4988266,-0.58328106,-1.0284324,-0.80656628,0.29442199,0.81881247,1.8282732,3.4853,3.2926226,3.2779141,2.5672214,1.4767122,-0.05694784,-0.79310883,-1.9716861,-2.9926724,-3.600716,-3.5225439,-2.3362797,-2.2207177,-0.89216398,-0.33230122,0.50620296,2.0067413,3.0597649,3.3103503,2.6705408,1.9666221,2.0593678,2.0163561,1.6870969,1.1892973,0.49629902,-0.22398685,-0.5273738,-0.14829276,-0.13166337,-0.72177752,-0.76985188,-0.44871307,-0.75242112,-1.1302267,-1.738974,-1.8927007,-1.764721,-2.2413253,-0.66071687,-2.2709251,-3.2825649,-3.9333271,-1.029786,0.4894775,1.4718357,2.6426778,1.5853329,0.79266645,0.20756347,-0.67935765,-1.1429486,-1.292973,-1.0466509,-0.51909106,-0.25954553,-0.20339288,-0.068143256,0.48003645,0.72121988,0.84409259,0.37005084,0.70659013,0.31396876,0.25554873,-0.077562492,-0.60368437,-0.57177429,-0.68221554,-0.73637909,-0.77881736,-0.33598623,-0.42229564,0.094583135,0.01717997,0.10688247,-0.29291138,0.036139136,0.32501562,1.5182856,1.6969001,1.7164453,1.2357262,0.92094671,1.0506031,0.85219104,0.29960141,-0.19488242,-0.18602348,-0.63019269,-0.90216018,-0.53308734,-0.38641066,-0.39610379,-0.15023109,-0.19310462,0.25258112,0.40591172,-0.44252346,-0.13609308,0.34928157,1.0080206,1.2544339,1.5781486,0.52904027,1.2790129,0.71207539,0.80756911,-0.13931617,-1.2865857,-1.9902654,-2.0088365,-1.244393,-1.0554478,-1.0719588,-0.82799462,-0.17144048,0.24018877,0.56713453,0.35019586,0.42745504,0.65631307
-0.33095256,-0.016708151,0.2088899,-0.097599843,0.53093341,-0.40395881,-0.62190792,-1.0484137,-0.6736897,0.029291295,-0.055472269,0.036284352,-0.41622076,-0.73938834,-0.33979418,0.55187922,0.17734431,-0.18183281,0.12172268,0.19057721,0.33165986,0.44020886,0.087140251,0.1488621,2.1312418,1.1033777,1.3262081,1.1470574,2.1706969,2.0384205,1.6800127,2.2664361,1.354435,1.9192497,0.92186806,0.22630662,-0.1168259,-0.24167591,-0.59527896,-0.97925297,-0.056478151,-0.24222971,-0.20712357,-0.55611231,-1.492622,-1.9051659,-2.3590512,-2.7270264,-2.6250314,-2.1088477,-0.78982774,-0.385037,0.23556573,-0.12498749,0.19729887,0.65744012,0.16456131,0.018683489,0.07293891,0.24534475,0.7953349,0.41614228,0.70779902,-0.15994443,0.41790081,0.28048116,-0.29120107,-0.88368944,-1.3191673,-1.5427271,-0.29523617,-0.11681136,-0.27636956,-0.48704949,0.69816772,0.59933564,0.29966782,0.91827357,1.0403141,0.42743217,1.026427,1.2635321,0.37098212,0.79068735,0.21401651,-0.27059591,-0.75378754,-1.6133068,-2.1766231,-2.1806999,-2.3582298,-2.2779044,-1.3105094,0.66011602,2.1115886,1.7775163,1.7256461,3.287987,4.2449628,0.92433678,0.52592944,2.1593089,0.66687674,1.6838954,4.1374204,1.7828552,0.1269327,-0.59152811,-0.79758953,-0.18654928,0.27486274,1.0196948,1.2755028,0.64966067,0.026378192,-0.50226412,-0.63463286,-1.2634825,-0.1930036,1.4152004,0.70872682,-1.263086,-1.4896492,-0.75314821,-0.30081962,-0.099362314,-0.67612102,-0.063416917,0.20756347,0.10249833,-0.53868726,-0.96607329,-1.0902931,-0.80659357,-0.47711065,-0.53814536,0.47085047,0.2379921,0.52783089,0.71553242,0.35776621,0.20771747,0.6342353,0.87509964,0.0057207949,1.3095931,0.43080009,-0.71655528,-0.85727964,-0.80710367,-0.74656329,-1.1885091,-1.1193758,1.4830233,0.45259891,0.95479233,0.53925916,0.63949613,0.89518056,0.48982271,0.38737986,-0.16465302,-0.20853378,-0.42428424,0.060576342,-0.069490567,0.00052393801,0.11272428,-0.05429183,-0.15995221,-0.419277,0.054162174,-0.32089432,-0.12254885,0.037757743,0.0034037861,0.98928676,1.2665833,0.90645844,1.2438307,2.0219962,1.3612518,0.29377992,0.23453063,0.35934984,0.10881755,-0.35888751,-0.35980094,-0.19028949,-0.38814211,-0.022826466,-0.074140752,-0.20067829,-0.11250974,0.31183617,0.1809913,0.09049565,0.10590582,-0.077823029,-0.82416568,-0.80544075
-0.69271169,-0.63257337,-0.52183356,-0.23453155,-0.19532559,-0.12188238,0.37527116,-0.032976007,-0.50087865,-0.21307943,-0.11432181,0.09972654,-0.47744437,0.067862727,-0.084672499,0.3001295,0.89815473,0.189674,0.23064301,0.43121324,0.31413062,-0.083373468,0.91029305,1.110832,0.8200598,0.31901143,0.070038574,-0.87951942,-0.29350087,0.72832541,0.61987136,0.82523686,1.6716171,1.4532269,0.89450146,0.88521269,-0.12025667,0.21473264,-0.84385857,-2.6918403,-3.7043176,-2.9530938,-2.2567782,-0.96362219,-0.72077582,-0.6852828,-0.77961911,-0.3902155,-0.19470181,-0.23374213,0.045480788,0.45742499,0.34211641,0.031982257,0.30475239,0.49731905,0.75551458,1.2184506,0.44739891,1.0022951,0.61856287,0.71234196,0.62358463,-0.66554779,-0.93889895,-1.830257,-1.2756589,-0.88947483,-1.4706762,-1.3684789,-0.010678969,-0.018279511,0.73219569,0.73444842,0.13263592,-0.22948241,0.19729027,0.61131426,0.98064585,1.2480933,1.4604652,0.7078089,0.37098212,0.13301604,-0.23855308,-0.018362813,-0.51373927,-0.8271843,-1.5573145,-1.8107217,-1.4840059,-0.64267502,0.54447465,1.2302917,0.807639,0.28922779,0.13898779,0.92225069,1.1195404,0.92433678,0.4677945,0.46609967,0.66687674,0.83408289,-0.35230028,-1.1557859,-1.5054052,-2.5947331,-1.1244645,-0.037355446,0.75632074,0.8933314,0.078942181,0.7030199,0.64693309,0.32488082,-0.64861344,-0.34348958,-0.22809476,0.1105839,1.4059591,0.6694727,-0.7340426,-0.92567407,-1.1021292,-1.2791631,-1.5285849,-1.5161594,-1.530424,-1.5307305,-1.4327223,-0.86109125,-0.043229912,0.19725215,0.45815738,0.17752271,0.15128589,0.50789326,0.8598806,1.1821342,0.68509134,1.0216096,0.99555198,0.026705064,0.0057207949,0.3863387,0.21237778,-0.24352735,-0.47852211,-1.0175582,-0.6527299,-0.27143636,0.098838009,-0.063529401,-0.36005726,-0.38758605,-0.6182161,-0.45343264,0.013659699,0.40868538,-0.15592398,0.57704938,1.4190716,1.9218112,2.0714895,1.5668773,1.1124533,1.2614693,0.86370748,0.28415805,-0.39698218,-0.68832785,-0.5081508,-0.62827802,-0.6772334,-1.1715956,-0.50937829,0.44706233,0.81341871,1.4360536,0.73047392,0.71895472,0.8302188,-0.10974331,-0.62845921,-0.3628012,-0.83067401,-1.3689735,-1.7027148,-1.3176669,0.4613617,1.6421763,1.048672,0.53010525,0.89600921,0.13979764,-0.39408704,0.29079945,0.21326535,-0.10369973,-0.38224634
-0.75135961,-1.0876157,-1.0667692,0.39702633,0.45550961,0.68674327,-0.33675952,0.055645426,-0.38692522,0.50922796,0.097308916,-0.098227133,-0.30400838,-0.8981718,-1.5019215,-0.41687691,-0.2132641,-0.15714036,-0.26719813,0.27053912,0.20662268,0.58891025,1.4875286,1.776533,2.4027886,1.2206229,-0.41096496,-0.59870634,-0.6109688,0.95410103,2.3710627,1.9859198,2.5196356,2.8422036,3.1106053,1.3310648,-0.26163275,-0.85175776,-1.6433971,-2.6858134,-3.395835,-2.9530938,-2.2567782,-1.0693794,-0.72077582,-0.6852828,-0.0038263946,-1.5956883,-0.83963056,-0.19701553,0.17300435,0.22638317,-0.44073734,-0.28762809,0.32425016,0.68637042,0.92552102,-1.5268869,0.44739891,-0.93017863,-0.45949178,-0.27620866,-0.093493337,-0.30888218,-0.64348629,-0.43854283,0.38743808,1.2935828,0.64679139,0.3143002,-0.3337751,-0.042293987,-0.026277415,-0.52575577,-0.58285375,0.57655131,1.6029336,1.860679,1.5081711,1.3321098,1.5135215,0.88823268,-0.59483895,-0.98185551,-0.97372238,-1.4652833,-2.4776903,-2.0527222,-1.9060333,-1.7563768,0.48590437,2.0387221,2.6816737,3.1759652,3.4023933,3.6230855,2.7435431,1.8105392,0.81255769,-0.49053175,-1.2543044,-0.85407609,-1.3977953,-1.6750945,-1.4407732,-0.5224207,-0.59981825,0.014223704,-0.29910107,-0.037355446,0.75632074,1.5857611,1.6981636,2.1197154,1.1483815,0.57419075,0.62276496,-0.3306041,-0.32596053,-0.50707597,1.9860307,0.81192986,-0.7340426,-0.18628208,-0.6191108,-0.67115961,-1.1327527,-1.1914957,-1.0164274,-0.83424032,-0.0042281723,0.42969278,0.86142829,1.4917381,2.8096626,3.1502989,3.4056116,1.0433156,0.48019517,-0.1282897,-0.40358197,-0.29097554,-0.26083599,-0.47327134,0.7521848,1.270314,1.4457473,0.7092673,-0.0076358934,-0.22378449,-0.36250628,-0.13124147,-0.1156324,0.094886095,0.91701952,-0.15939597,-0.83361863,-0.7377974,-0.58259973,-0.98580722,-0.67011301,-0.49582821,-0.05743971,0.5037382,0.55186204,1.2052446,1.7290586,1.8722439,1.9616013,1.3217901,0.59622499,-0.69010373,-0.64214875,-1.4629368,-1.8636436,-2.2450996,-1.8897691,-0.91682793,-0.21813436,0.36503931,0.55043136,0.969256,0.97018589,1.1824094,1.0130774,-0.15245623,-0.90531557,-0.96459357,-0.67325485,-0.36922358,0.21432147,0.087088476,-0.28115902,0.45058515,0.3800725,-0.10607007,-0.61712186,-0.48354659,-0.10309818,0.69112454,-0.38224634
-1.4528259,-1.3569661,-0.48631596,0.055826599,0.61004908,1.0307139,1.4561031,1.0481579,0.48274421,-0.35232392,-1.5518005,-1.9646425,-2.4187059,-2.0787662,-2.7193023,-1.6663532,-0.67550608,-0.49542354,0.65006852,0.40694393,0.53468843,2.3261966,2.9244619,2.535788,2.5996755,1.9232984,0.033180512,-0.33943812,-0.47702912,-0.2624891,-0.10727001,-0.09591738,0.58317563,0.94754184,0.90435246,1.0325261,1.0546417,0.099059417,-0.18327244,-0.82479905,-0.93524986,-1.3288416,-0.68309515,-1.0742409,-1.2086121,-1.7489333,-2.4176679,-1.8395245,-0.28932848,0.038778954,-0.82745188,-0.16476026,0.6393207,3.8794922,3.1239402,3.2363356,2.2321039,1.3185221,0.24449929,-0.76426578,-1.6080701,-2.5114155,-2.7788146,-2.8082199,-1.8948798,-0.96134174,-0.11065983,0.9981022,1.5219799,1.4241182,0.94535195,0.33342417,-0.30899667,-0.36972429,0.38917476,1.3414694,1.041595,1.2832417,1.2696946,0.4834813,-0.087178616,-0.8908056,-1.6242483,-2.202086,-3.3997024,-3.7179811,-3.5004173,-2.6585372,-1.0665055,1.0070189,2.145065,3.1802686,3.8527435,3.5650158,2.8070708,2.0227025,0.78014929,-0.12480391,-1.2502613,-1.6463204,-1.532895,-0.82559034,0.30313019,0.48058938,0.36441248,-0.48420805,-0.5701103,-0.55788879,-0.62611138,0.65696386,2.5011919,2.4852074,0.80998159,1.8043746,2.2117095,1.7762475,0.98913384,0.42469269,-0.46260344,-1.2061943,-0.29124792,-1.2581555,-2.2622552,-1.8176761,-1.5526458,-0.90043752,-0.56118795,-0.48175561,-0.33003131,0.15894884,1.4508009,1.7759708,1.2738697,0.70823572,0.73899728,0.62284953,0.30932638,-0.08999969,-0.056348006,0.081933903,-0.26004919,-0.67175549,-1.3191619,-1.7194698,-1.7799979,-0.15253583,1.0741746,0.47312636,0.59147747,0.69523474,1.2517237,0.21092348,-0.10354564,-0.22790763,-3.2157477,-1.5357641,0.10178211,0.30552364,0.89418989,0.31326571,0.61744663,0.67978558,0.11228637,-0.23462887,-0.41133406,-0.41627603,-0.17018329,0.16713597,0.44692393,0.067439217,-0.1030019,0.16072047,-0.047181112,-0.47025442,-0.74780742,-0.67158548,-0.69909115,-0.21899149,0.53620455,1.1414818,0.94672826,0.85636317,0.43264707,0.44371961,0.13442279,0.022556576,-0.27142106,-0.14878801,-0.070087251,0.047455936,0.51196028,0.42024302,0.21012151,-0.40575906,-0.20287953,-0.17202227,-0.52883863,-0.73968127,-1.1351069,-0.87169947,-0.80856673
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.25749931,-0.12874965,0.088232156,0.63294917,0.31709301,0.48584206,0.5310125,0.51924975,-0.22816979,-0.73728175,-0.85344278,-1.0364775,-0.79631198,-0.99489176,-0.75627273,-0.43617025,0.099482094,0.039958226,0.47519364,0.79649343,0.42717464,0.79477295,1.553295,1.7226704,1.8255,2.0983614,1.5984175,1.0180537,0.73487244,0.66096215,0.93851841,0.096995571,-0.19608257,-1.012516,-0.35542909,-0.08868686,0.71466705,0.29691606,-0.030072966,-0.65529603,-1.5053747,-2.2686335,-2.1132239,-1.8346246,-1.4311323,-1.0044715,-0.1359354,1.322289,1.4591959,1.8805595,1.2617083,1.0951399,0.51395649,0.34269253,0.43108652,-0.28445674,-0.82335854,0.20795848,-0.021859686,0.11157768,-0.085755101,-0.30970842,-1.2704729,-2.2333797,-2.4193718,-2.9683066,-1.3711313,-0.68556565,-0.56809631,0.44631583,1.2407906,1.4184672,1.0672949,1.3199748,1.1304249,1.2796045,0.18731128,0.030656902,-1.0671256,-1.4345926,-1.1312231,-1.3715714,-1.6193552,-2.3114878,-1.9202104,-1.1445354,0.69189969,1.8475025,2.1927489,2.1660517,1.6164799,2.0706329,2.7999084,2.6489508,1.539795,1.0012433,0.19898094,-0.59856659,-0.68450963,-1.0770479,-1.3537865,-0.43800896,-0.23451477,0.67947226,0.35524642,-0.65249247,-1.6272332,-1.909964,-1.502373,-1.3359818,-0.52179207,0.12896751,1.0762908,2.4917639,2.3171442,1.6773788,0.98661841,3.4278611,-0.0071589981,0.33763117,-0.57603122,-0.74320487,-0.77143265,-0.20372407,-0.50592121,-0.62507241,-0.072160464,-0.090534454,-0.40964883,-0.30454253,0.11078356,-0.27794033,-0.1121563,0.3309862,0.63802275,0.90316059,0.90095824,0.56976512,0.34492872,-0.29435195,-0.62241432,-1.0195044,-1.2413891,-1.5705317,-0.78874037,-0.98389035,0.40106694,1.2479212,1.3675442,-0.24839238,1.4982227,0.74911134,0.37455567,-0.037561512,-0.018942729,1.5149555,1.3079285,1.3394412,1.2109728,0.45099784,0.14998731,0.22904295,0.49325363,0.22237047,0.28993336,0.19636923,-0.14215778,0.0067473312,-0.27279303,-0.12510977,-0.77280285,-0.84472711,-0.76358414,-0.59215754,0.067888475,0.091526682,0.25533829,0.026657352,-0.35173885,-0.26338062,-0.11199092,-0.61882909,-0.32411722,-0.2082284,-0.20700595,-0.051757748,-0.5676399,-0.07531286,-0.040911081,-0.062360495,0.3956675,0.90200264,1.0119215,0.8863285,0.63494921,0.48592336,0.33486713,0.12152303,-0.08131421,-0.28601396,-0.38509264
0.52805899,0.26402949,-0.16613467,-0.42984758,-0.95841253,-0.39441492,-0.69583834,-0.33232341,-0.64409715,0.16723039,0.11222692,-0.13695852,-0.29295464,0.052945996,0.35698011,0.71728429,0.44733258,-0.59426545,-0.2836849,0.078319648,1.6685064,1.4016743,2.1254825,1.4037814,0.27896876,0.10220836,0.20949157,-0.71452769,-0.250811,-0.088129479,-0.54308884,0.6742187,0.6971696,1.3935581,1.6620705,0.42958852,0.25374114,-0.03244453,0.042312036,-0.34965544,-0.42551971,-0.19202489,-0.5172502,0.10995083,-0.061823668,-0.34688895,-0.11208838,1.3125184,0.70117538,0.31791455,0.048211348,0.26690231,0.11554285,-0.81175226,-0.29835154,-0.77088147,-0.44186291,-0.16778943,0.52357357,0.11157768,-0.19855821,-0.703312,-0.78288276,-0.56678215,-0.57753606,-0.67937797,-0.39106881,-0.18544171,-0.53771446,1.9538975,2.6508483,2.0987101,2.1878328,2.1409644,2.8183699,2.2947978,1.8980413,0.64409273,-1.4169143,-2.2135292,-2.58575,-2.2229688,-2.0298264,-1.6875454,-1.331811,-0.071352374,0.61657735,1.8234776,2.7081185,3.6822484,4.9900485,5.650128,4.4167823,2.9473538,1.2866082,0.43589896,0.14585143,-0.076219932,-0.6768287,-0.043650739,-0.20461908,-0.27040468,0.019097433,-0.12359591,-0.16606853,0.001694134,-0.38608079,-0.8220171,-1.2153681,-0.89607761,-0.60133145,-0.48012016,-0.38052183,1.063022,1.3417082,1.7799756,1.9297674,3.4278611,1.337587,0.86596678,0.91960054,0.13478844,-1.1586952,-1.4706978,-1.1686986,-1.1052076,-0.71009985,-0.63707228,-0.17823114,0.54725371,0.64078232,1.4076997,0.9526198,0.55055652,-0.042117265,0.27698351,0.39657041,-0.16907604,-0.093850743,-0.39914692,-0.67920421,-1.1298614,0.050361293,-0.31936223,-0.70046199,-1.4364399,-1.1815129,-0.55783092,-0.49678477,-0.24839238,1.4982227,0.74911134,0.37455567,0.35001361,0.073388073,0.19557939,0.4180048,0.93498627,1.2912526,1.2624607,0.93204802,0.79802728,1.5693187,0.85587017,-0.090820408,-0.20718263,-0.52193644,-0.6087968,-0.17895878,0.47900461,0.26658634,-0.11401021,-0.6962932,-0.11641918,-0.44843155,-0.21317977,-0.38120931,-0.38675946,0.032261615,0.077106417,0.38567043,0.42226104,0.36309242,-0.006921105,-0.54450929,-0.96751085,-0.98295252,-0.5028167,-0.24006791,0.072753525,-0.098518781,0.1836989,-0.088561188,0.3293289,0.075132305,-0.2728884,-0.075948133,-0.12323737,0.24072447,-0.039301629,0.34218022
0.60665157,0.22589644,0.08252409,0.68977013,0.32687245,0.82134205,0.55415139,0.36433573,0.99300269,0.14018953,-0.67639093,-1.2099294,-1.5226431,-2.0660746,-2.7113285,-2.1573666,-2.1147258,-1.7781143,-0.95553957,-0.17371198,0.60657988,0.80609972,1.3580051,0.53340487,0.12650025,-0.029769069,-0.078993622,-0.066631845,0.33827706,-0.099744986,0.89862028,2.6451706,4.0507831,3.8411252,2.1607174,1.6475204,1.6380352,0.30949166,0.064195802,-0.24799518,-0.018876071,-0.034074094,-0.40053295,-0.42949328,-0.24243769,-0.17747589,-0.39064472,-0.36498812,-1.0612984,-1.0167597,-0.54468221,-0.13710473,-0.017724525,-0.51820895,-0.067711455,0.044474303,0.11005497,0.23931644,0.24507505,0.025924194,-0.071171555,-0.1211578,-0.040950107,-0.18282786,-0.74261425,-0.98857075,-1.5790643,-1.1619165,-0.51511261,0.53638948,2.0755752,2.5347761,2.2549749,2.5052024,2.2641986,1.9503141,0.94577906,-0.61654996,-1.6701926,-2.6590725,-3.2670428,-3.0171092,-2.6681105,-1.2456848,-0.54831059,0.22134462,2.0259162,4.425022,5.5457413,5.620569,5.2944399,4.2972182,3.4517039,2.2820855,1.1621037,0.10622927,-1.6928821,-0.90623536,-1.1093489,-0.77376955,-0.88861442,-0.35000826,0.048227833,0.9706286,0.52553702,0.50969354,0.29985633,-0.20354369,-1.4007249,-1.2579809,-0.72502124,-0.58697379,0.1445849,0.70998177,0.78715068,0.51097931,-0.20936543,-0.24050479,0.16996225,0.53488888,0.26028727,0.0038850553,-0.74863895,-0.96984493,-1.7889878,-2.1207767,-2.1476396,-1.7498938,-0.80280443,-0.22972539,-0.17267224,-0.52738234,0.54230201,2.3054209,2.3681292,1.0866146,0.79099284,0.79206401,0.64371757,1.0706997,0.5124549,0.96088276,-0.61612167,-0.88304323,-1.2945403,-1.0191139,-1.2847797,-1.0858468,-0.78106776,-0.77696604,-0.20256942,0.17881606,0.33602342,0.35001361,1.0661352,1.1733648,0.59681833,0.10318553,0.65306106,0.71067805,-0.33415978,-0.82290085,-0.66766804,-0.33960536,0.1318608,0.64684456,-0.17094402,-0.45079745,0.96489801,1.8241553,2.7060516,1.2704066,0.57568058,0.46870348,0.20509984,0.62886571,0.46568248,-0.14309861,-0.63727851,-0.79124935,-1.007188,-0.93352257,0.36309242,-0.006921105,-0.54450929,-0.96751085,-0.98295252,-0.5028167,-0.24006791,0.072753525,0.46688586,0.60006996,0.86419505,-0.37034133,-0.11158457,-0.12937838,1.4105368,0.54057572,0.10559517,-0.29410829,0.34218022
